,Name Kiste,Medientyp (Konvulut),Ressourcentyp,Titel (Konvulut),Beschreibung Konvolut,Ausstellungstitel 1,Untertitel 1,Ausstellung (GND),Ausstellungstitel 2,Untertitel 2,Ausstellungstyp 1,Ausstellungskategorie 1,Ausstellungstyp 2,Ausstellungskategorie ,Serie/Veranstaltungsreihe,Serie/Veranstaltungsreihe (GND),Genre 1,Genre 1 (GND),Genre 2,Genre 2 (GND),Genre 3,Genre 3 (GND),Genre 4,Genre 4 (GND),Genre 5,Genre 5 (GND),Ort der Ausstellung (geografisch) 1,Ort der Ausstellung (geografisch) 1 (GND),Ort der Ausstellung (geografisch) 2,Ort der Ausstellung (geografisch) 2 (GND),Ort der Ausstellung (geografisch) 3,Ort der Ausstellung (geografisch) 3 (GND),Ort der Ausstellung (geografisch) 4,Ort der Ausstellung (geografisch) 4 (GND),Ort der Ausstellung (Institution) 1,Ort der Ausstellung (Institution) (GND)1,Ort der Ausstellung (Institution) 2,Ort der Ausstellung (Institution) 3,Ort der Ausstellung (Institution) 4,Ort der Ausstellung (Institution) 5,Ort der Ausstellung (Institution) 6,Ort der Ausstellung (Institution) 7,Aktuell Ort der Ausstellung (Institution) 1,Aktuell Ort der Ausstellung (Institution) 2,Aktuell Ort der Ausstellung (Institution) 3,Erscheinungsort,Originaltitel,Beteiligte Person 1 (Name),Beteiligte Person 1 (GND-Nummer),Beteiligte Person 1 (Rolle 1),Beteiligte Person 1 (Rolle 2),Beteiligte Person 2 (Name),Beteiligte Person 2 (GND-Nummer),Beteiligte Person 2 (Rolle 1),Beteiligte Person 3,Rolle,Beteiligte Person 4,Rolle,Beteiligte Person 5,Rolle,Beteiligte Person 6,Rolle,Beteiligte Person 7,Rolle,Beteiligte Person 7,Rolle,Beteiligte Person 8,Rolle,Beteiligte Person 9,Rolle,Beteiligte Person 10,Rolle,Beteiligte Person 11,Rolle,Beteiligte Person 12,Rolle,Beteiligte Person 13,Rolle,Beteiligte Person 14,Rolle,Beteiligte Person 15,Rolle,Beteiligte Person 16,Rolle,Beteiligte Person 17,Rolle,Beteiligte Person 18,Rolle,Beteiligte Person 19,Rolle,Beteiligte Person 20,Rolle,Beteiligte Person 21,Rolle,Beteiligte Person 22,Rolle,Beteiligte Person 23,Rolle,Beteiligte Person 24,Rolle,Beteiligte Person 25,Rolle,Beteiligte Person 26,Rolle,Beteiligte Person 27,Rolle,Beteiligte Person 28,Rolle,Beteiligte Person 29,Rolle,Beteiligte Person 30,Rolle,Beteiligte Person 31,Rolle,Beteiligte Person 32,Rolle,Beteiligte Person 33,Rolle,Beteiligte Person 34,Rolle,Beteiligte Person 35,Rolle,Beteiligte Person 36,GND,Rolle,Beteiligte Person 37,Rolle,Beteiligte Person 38,Rolle,Beteiligte Person 39,Rolle,Beteiligte Person 40,Rolle,Beteiligte Person 41,Rolle,Beteiligte Person 42,Rolle,Beteiligte Person 43,Rolle,Beteiligte Person 44,Rolle,Beteiligte Person 45,Rolle,Beteiligte Person 46,Rolle,Beteiligte Person 47,Rolle,Beteiligte Person 48,Rolle,Beteiligte Person 49,Rolle,Beteiligte Person 50,Rolle,Beteiligte Person 51,Rolle,Beteiligte Person 52,Rolle,Beteiligte Person 53,Rolle,Beteiligte Person 54,Rolle,Beteiligte Körperschaft 1,Rolle,Beteiligte Körperschaft 2,,Viaf,Rolle,Beteiligte Körperschaft 3,Rolle,Beteiligte Körperschaft 4,Rolle,Beteiligte Körperschaft 5,Rolle,Beteiligte Körperschaft 6,Rolle,Beteiligte Körperschaft 7,Rolle,Beteiligte Körperschaft 8,Rolle,Aktuell Beteiligte Körperschaft 1,Aktuell Beteiligte Körperschaft 2,Aktuell Beteiligte Körperschaft 3,Zusatz Beteiligte Körperschaft 1,Datierung,Widmung F. C. Gundlach,Widmung Andere,Ausstellungsdatum (von...) 1,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 1,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 1",Tag,Monat,Jahr,Ausstellungsdatum (von...) 2,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 2,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 2",Tag,Monat,Jahr,Ausstellungsdatum (von...) 3,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 3,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 3",Tag,Monat,Jahr,Ausstellungsdatum (von...) 4,Tag,Monat,Jahr,Ausstellungsdatum (...bis) 4,Tag,Monat,Jahr,"Weitere Datumsangaben (Vernissage, Finissage, ...) 4",Tag,Monat,Jahr,Schlagwort 1,Schlagwort 2,Schlagwörter 3,Schlagwörter 4,Schlagwort 5,Schlagwort 6,Beschreibung,Sprache 1,Sprache 2,Sprache 3,Signatur,RVK-Notation,K10PlusPPN,SWB-ID,Sachgebiet/SSG Nummer/FID-Kennzeichen ,Permalink,DOI-Digitalisat ,Weblink/URL,Ressource
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"McCallum & Tarry - Endurance, Marvelli Gallery, 14.10.2004 -  20.11.2004",McCallum & Tarry - Endurance,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Marvelli Gallery,,,,,,,,,,,,,"McCallum, Bradley",1209156776,Künstler:in,,"Tarry, Jacqueline",1209156180,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marvelli Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,14,10,2004,,20,11,2004,Vernissage,14,10,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"John Houshmand - Extensions and Intensions, Hous Projects, 9.10.2008 -  13.12.2008",John Houshmand - Extensions and Intensions,,,,,Einzelausstellung,Sonderausstellung,,,,,Installation,1228235120,Plastik,4046277-8,,,,,,,New York,4042011-5,,,,,,,Hous Projects,,,,,,,,,,,,,"Houshmand, John",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hous Projects,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,9,10,2008,,13,12,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Installation,Plastik,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Pre-Colombian Textile Art, Paul Kasmin Gallery, 15.5.1996 -  15.6.1996",Pre-Colombian Textile Art,,,,,Gruppenausstellung,Sonderausstellung,,,,,Textilkunst,4059624-2,,,,,,,,,New York,4042011-5,,,,,,,Paul Kasmin Gallery,10024679-5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Kasmin Gallery,Veranstalter,"Paul Hughes Fine Textile Art, London",,,Kooperationspartner,,,,,,,,,,,,,,,,,,,,,15,5,1996,,15,6,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Textilkunst,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"The Space Beyond, Camera Club of New York (CCNY), 9.1.2014 -  15.2.2014",The Space Beyond,,1074534271,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,The Camera Club of New York,"1,07E+09",,,,,,,,,,,,"Bosse, Katharina",123063779,Kurator:in,,"Eilers, Norbert",121221224X,Künstler:in,"Grützner, Andrea",Künstler:in,"Schlotter, Robert",Künstler:in,"Winkler, Paula",Künstler:in,"Gehring, AlexanderKünstler:in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camera Club of New York (CCNY),Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,9,1,2014,,15,2,2014,Vernissage,9,1,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],Beteiligte Person 12,From Above,,,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,4037220-0,Fotografie,4045895-7,Plastik,4046277-8,Installation,1228235120,Grafik,4021845-4,New York,4042011-5,,,,,,,Di Donna,"1,05E+09",,,,,,,,,,,,"Church, Leslie Frederic",135585511,Künstler:in,,"Delaunay, Robert",118524496,Künstler:in,"Diebenkorn, Richard",Künstler:in,"Duchamp, Marcel",Künstler:in,"Hopper, Edward",Künstler:in,"Klein, Yves",Künstler:in,"Loeb, Damian",Künstler:in,"Longo, Robert",Künstler:in,"Magritte, René",Künstler:in,"Ray, Man",Künstler:in,"McEwen, Adam",Künstler:in,"Noland, Kenneth",Künstler:in,"Richter, Gerhard",Künstler:in,"Ruscha, Ed",Künstler:in,"Sodi, Bosco",Künstler:in,"Thiebaud, Wayne",Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Di Donna,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,23,4,2015,,29,5,2015,Vernissage,23,4,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,Fotografie,Plastik,Installation,Grafik,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Adam Fuss - Details of Love, Robert Miller",Adam Fuss - Details of Love,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,"Robert Miller Gallery (New York, NY)",3006161-1,,,,,,,,,,,,"Fuss, Adam",119413604,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Miller,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vernissage,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Joan Snyder, Jessica Stockholder, Jay Gorney Modern Art, 8.1.1994 -  12.2.1994","Joan Snyder, Jessica Stockholder",,,,,Gruppenausstellung,Sonderausstellung,,,,,Malerei,4037220-0,,,,,,,,,New York,4042011-5,,,,,,,Jay Gorney Modern Art,"1,27E+09",,,,,,,,,,,,"Snyder, Joan",11938129X,Künstler:in,,"Stockholder, Jessica",119246112,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jay Gorney Modern Art,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,8,1,1994,,12,2,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Malerei,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Artists & Amateurs: Photographs & Photobooks, Swann Auction Galleries, 13.10. -  18.10.",Artists & Amateurs: Photographs & Photobooks,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Swann Galleries,3005918-5,,,,,,,,,,,,"Siskind, Aaron",120772833,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swann Auction Galleries,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,13,10,,,18,10,,Auktion,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"The Knowing Eye: Photographs & Photobooks, Swann Auction Galleries, 14.4. -  19.4.",The Knowing Eye: Photographs & Photobooks,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Swann Galleries,3005918-5,,,,,,,,,,,,"Henri, Florence",119004674,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swann Auction Galleries,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,14,4,,,19,4,,Auktion,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Photographic Literature & Photographs, Swann Auction Galleries, 8.12. -  12.12.",Photographic Literature & Photographs,,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Swann Galleries,3005918-5,,,,,,,,,,,,"Struss, Karl",119296454,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Swann Auction Galleries,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,8,12,,,12,12,,Auktion,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Contemporary Art - Under the Influence: Associates in New York, Phillips de Pury & Company, 25.3.2008 -  19.4.2008",Contemporary Art - Under the Influence,Associates in New York,,,,Gruppenausstellung,Sonderausstellung,,,,,Fotografie,4045895-7,,,,,,,,,New York,4042011-5,,,,,,,Phillips de Pury & Company,,,,,,,,,,,,,"Hirst, Damien",119210738,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phillips de Pury & Company,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,25,3,2008,,19,4,2008,Auktion,31,3,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flyer,Fotografie,,,,,,Englisch,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Jeff Wall, Marian Goodman Gallery, 20.9.2002 -  2.11.2002",Jeff Wall,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,,Installation,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Wall, Jeff",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,20,9,2002,,2,11,2002,Vernissage,20,9,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Maurizio Cattelan, Marian Goodman Gallery, 30.4.2002 -  15.6.2002",Maurizio Cattelan,,,,,Einzelausstellung,Sonderausstellung,,,,,Bildhauerei,,Installation,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Cattelan, Maurizio",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,30,4,2002,,15,6,2002,Vernissage,30,4,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Steve McQueen - Films, Marian Goodman Gallery, 22.5.1997 -  28.4.1997",Steve McQueen - Films,,,,,Einzelausstellung,Sonderausstellung,,,,,Medienkunst,,Installation,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"McQueen, Steve",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,22,5,1997,,28,4,1997,Vernissage,22,5,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Jeff Wall, Marian Goodman Gallery, 15.4. -  16.5.",Jeff Wall,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,,Installation,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Wall, Jeff",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,15,4,,,16,5,,Vernissage,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Jacqueline Donachie - Home Taping, 1996, Marian Goodman Gallery, 4.6.1996 -  12.7.1996","Jacqueline Donachie - Home Taping, 1996",,,,,Einzelausstellung,Sonderausstellung,,,,,Installation,,Medienkunst,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,Jacqueline Donachie,,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,4,6,1996,,12,7,1996,Vernissage,4,6,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Thomas Struth - New Photographs, Marian Goodman Gallery, 22.5.1997 -  28.4.1997",Thomas Struth - New Photographs,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Struth, Thomas",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,22,5,1997,,28,4,1997,Vernissage,22,5,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Joseph Bartscherer, Marian Goodman Gallery, 7.9.1995 -  30.9.1995",Joseph Bartscherer,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Bartscherer, Joseph",,Fotograf:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,7,9,1995,,30,9,1995,Vernissage,12,9,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"The Section Publicité of the Musée D'Art Moderne - Départment des Aigles, Marian Goodman Gallery, 6.10.1995 -  25.11.1995",The Section Publicité of the Musée D'Art Moderne - Départment des Aigles,,,,,Einzelausstellung,Sonderausstellung,,,,,Bildhauerei,,Grafik,,Installation,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Broodthaers, Marcel",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,6,10,1995,,25,11,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Tony Cragg, Marian Goodman Gallery, 20.3.1998 -  25.4.1998",Tony Cragg,,,,,Einzelausstellung,Sonderausstellung,,,,,Bildhauerei,,,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Cragg, Tony",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,20,3,1998,,25,4,1998,Vernissage,20,3,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Jeff Wall, Marian Goodman Gallery, 30.1.1998 -  14.3.1998",Jeff Wall,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Wall, Jeff",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,30,1,1998,,14,3,1998,Vernissage,30,1,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Thomas Schütte, Marian Goodman Gallery, 8.3.1996 -  20.4.1996",Thomas Schütte,,,,,Einzelausstellung,Sonderausstellung,,,,,Bildhauerei,,Grafik,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Schütte, Thomas",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,8,3,1996,,20,4,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Gabriel Orozco, Marian Goodman Gallery, 12.9. -  15.10.",Gabriel Orozco,,,,,Einzelausstellung,Sonderausstellung,,,,,Konzeptkunst,,,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Orozco, Gabriel",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,12,9,,,15,10,,Vernissage,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,New York,Blatt/unbewegtes Bild,Flyer,[Konvolut Ausstellungsephemera New York - Galerien],"Joseph Bartscherer - Nevada, Marian Goodman Gallery, 12.9.1997 -  1.11.1997",Joseph Bartscherer - Nevada,,,,,Einzelausstellung,Sonderausstellung,,,,,Fotografie,,,,,,,,,,New York,4042011-5,,,,,,,Marian Goodman Gallery,,,,,,,,,,,,,"Bartscherer, Joseph",,Künstler:in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Marian Goodman Gallery,Veranstalter,,,,,,,,,,,,,,,,,,,,,,,,,12,9,1997,,1,11,1997,Vernissage,12,9,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
